GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_UP	119	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_UP	0.19625	0.85584	0.7704	0.88023	1	0.176	0.173	0.147	0.87687	0.082
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN	181	http://www.broadinstitute.org/gsea/msigdb/cards/GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN	0.1835	0.85512	0.7539	0.88113	1	0.188	0.214	0.15	0.87794	0.084
GSE17721_PAM3CSK4_VS_CPG_16H_BMDM_UP	159	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_PAM3CSK4_VS_CPG_16H_BMDM_UP	0.16944	0.85444	0.867	0.88169	1	0.252	0.26	0.188	0.87825	0.083
GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN	154	http://www.broadinstitute.org/gsea/msigdb/cards/GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN	0.19554	0.85433	0.7611	0.88095	1	0.117	0.117	0.104	0.87768	0.083
GSE12366_GC_VS_NAIVE_BCELL_DN	165	http://www.broadinstitute.org/gsea/msigdb/cards/GSE12366_GC_VS_NAIVE_BCELL_DN	0.20235	0.85425	0.7131	0.88013	1	0.358	0.295	0.255	0.87701	0.083
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP	137	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP	0.20136	0.853	0.7558	0.88229	1	0.263	0.244	0.201	0.87924	0.08
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDM_UP	141	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDM_UP	0.19495	0.85123	0.7533	0.88574	1	0.135	0.127	0.119	0.88215	0.082
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN	161	http://www.broadinstitute.org/gsea/msigdb/cards/GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN	0.18353	0.8512	0.8313	0.88477	1	0.13	0.117	0.117	0.88113	0.082
GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_UP	159	http://www.broadinstitute.org/gsea/msigdb/cards/GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_UP	0.17814	0.8507	0.7859	0.88499	1	0.22	0.229	0.172	0.88118	0.082
GSE2706_2H_VS_8H_R848_STIM_DC_DN	137	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2706_2H_VS_8H_R848_STIM_DC_DN	0.20926	0.8504	0.6731	0.8847	1	0.175	0.167	0.147	0.88098	0.081
GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP	169	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP	0.18529	0.84978	0.7585	0.88522	1	0.325	0.296	0.232	0.88147	0.081
GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	159	http://www.broadinstitute.org/gsea/msigdb/cards/GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	0.17376	0.84864	0.8773	0.88696	1	0.151	0.164	0.128	0.88275	0.082
GSE360_L_MAJOR_VS_T_GONDII_DC_DN	135	http://www.broadinstitute.org/gsea/msigdb/cards/GSE360_L_MAJOR_VS_T_GONDII_DC_DN	0.21068	0.84827	0.7273	0.88681	1	0.178	0.156	0.152	0.88296	0.08
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	172	http://www.broadinstitute.org/gsea/msigdb/cards/GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	0.19147	0.84652	0.7271	0.8902	1	0.244	0.236	0.189	0.88773	0.083
GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP	166	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP	0.16238	0.84637	0.9034	0.88947	1	0.271	0.272	0.2	0.88728	0.082
GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_DN	170	http://www.broadinstitute.org/gsea/msigdb/cards/GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_DN	0.18081	0.84579	0.7948	0.88984	1	0.194	0.219	0.154	0.88724	0.082
GSE3982_CTRL_VS_LPS_48H_DC_DN	162	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_CTRL_VS_LPS_48H_DC_DN	0.22252	0.84475	0.6757	0.89131	1	0.16	0.135	0.141	0.88874	0.082
GSE17721_0.5H_VS_4H_PAM3CSK4_BMDM_UP	172	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_0.5H_VS_4H_PAM3CSK4_BMDM_UP	0.16925	0.84404	0.8939	0.89197	1	0.192	0.187	0.158	0.88951	0.082
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_UP	152	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_UP	0.21114	0.84322	0.7895	0.89284	1	0.211	0.168	0.177	0.89155	0.081
GSE3982_MAC_VS_TH2_DN	158	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_MAC_VS_TH2_DN	0.17013	0.84301	0.8021	0.8923	1	0.133	0.174	0.111	0.89073	0.08
GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN	176	http://www.broadinstitute.org/gsea/msigdb/cards/GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN	0.19256	0.84264	0.6773	0.8921	1	0.188	0.198	0.152	0.88999	0.08
GSE17721_LPS_VS_POLYIC_0.5H_BMDM_UP	149	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_POLYIC_0.5H_BMDM_UP	0.16612	0.84248	0.8384	0.89145	1	0.268	0.26	0.201	0.88933	0.078
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP	159	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP	0.20611	0.84068	0.764	0.89479	1	0.321	0.285	0.232	0.89244	0.081
GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDM_DN	169	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDM_DN	0.1778	0.84004	0.8061	0.89535	1	0.296	0.283	0.215	0.89314	0.081
GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP	174	http://www.broadinstitute.org/gsea/msigdb/cards/GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP	0.18615	0.83877	0.7591	0.8974	1	0.247	0.264	0.184	0.89614	0.081
GSE17721_0.5H_VS_24H_PAM3CSK4_BMDM_UP	174	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_0.5H_VS_24H_PAM3CSK4_BMDM_UP	0.16288	0.83787	0.8587	0.89845	1	0.299	0.305	0.211	0.89742	0.081
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	183	http://www.broadinstitute.org/gsea/msigdb/cards/GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	0.1927	0.83737	0.7062	0.8986	1	0.213	0.206	0.172	0.89828	0.081
GSE27786_CD4_TCELL_VS_MONO_MAC_UP	176	http://www.broadinstitute.org/gsea/msigdb/cards/GSE27786_CD4_TCELL_VS_MONO_MAC_UP	0.17166	0.83513	0.8128	0.90277	1	0.165	0.185	0.136	0.90225	0.082
GSE17721_CTRL_VS_LPS_8H_BMDM_UP	167	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CTRL_VS_LPS_8H_BMDM_UP	0.16799	0.83458	0.8083	0.90308	1	0.204	0.232	0.158	0.90282	0.085
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	162	http://www.broadinstitute.org/gsea/msigdb/cards/GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	0.20631	0.83443	0.7452	0.90242	1	0.321	0.263	0.24	0.90197	0.085
GSE17721_LPS_VS_CPG_8H_BMDM_DN	178	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_CPG_8H_BMDM_DN	0.18402	0.83414	0.7786	0.90209	1	0.14	0.14	0.123	0.90203	0.082
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDM_DN	166	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDM_DN	0.1664	0.83376	0.8613	0.90199	1	0.265	0.263	0.198	0.90143	0.082
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	152	http://www.broadinstitute.org/gsea/msigdb/cards/GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	0.18463	0.83299	0.8657	0.90266	1	0.158	0.166	0.133	0.90148	0.081
GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP	174	http://www.broadinstitute.org/gsea/msigdb/cards/GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP	0.17589	0.8329	0.8907	0.90189	1	0.247	0.249	0.188	0.90091	0.079
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDM_UP	176	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CTRL_VS_PAM3CSK4_12H_BMDM_UP	0.16876	0.83237	0.8383	0.90206	1	0.222	0.217	0.176	0.90149	0.079
GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN	165	http://www.broadinstitute.org/gsea/msigdb/cards/GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN	0.16608	0.83222	0.9097	0.90138	1	0.212	0.225	0.166	0.90082	0.079
GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDM_UP	179	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDM_UP	0.16896	0.83207	0.8825	0.90069	1	0.291	0.279	0.212	0.90024	0.079
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN	163	http://www.broadinstitute.org/gsea/msigdb/cards/GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN	0.21043	0.83172	0.7539	0.90056	1	0.258	0.24	0.198	0.90078	0.078
GSE17721_CTRL_VS_POLYIC_12H_BMDM_DN	158	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CTRL_VS_POLYIC_12H_BMDM_DN	0.17936	0.83158	0.8217	0.89983	1	0.0886	0.0898	0.0816	0.89978	0.074
GSE17721_CTRL_VS_PAM3CSK4_8H_BMDM_UP	178	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CTRL_VS_PAM3CSK4_8H_BMDM_UP	0.16949	0.83111	0.8618	0.89988	1	0.32	0.3	0.227	0.90004	0.073
GSE17721_0.5H_VS_12H_LPS_BMDM_UP	169	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_0.5H_VS_12H_LPS_BMDM_UP	0.17707	0.83102	0.8218	0.89906	1	0.166	0.193	0.135	0.89913	0.073
GSE22886_CD4_TCELL_VS_BCELL_NAIVE_UP	166	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_CD4_TCELL_VS_BCELL_NAIVE_UP	0.20114	0.8309	0.7182	0.89837	1	0.175	0.167	0.147	0.89842	0.073
GSE360_DC_VS_MAC_L_MAJOR_UP	149	http://www.broadinstitute.org/gsea/msigdb/cards/GSE360_DC_VS_MAC_L_MAJOR_UP	0.1749	0.83056	0.8319	0.89815	1	0.248	0.248	0.189	0.89812	0.073
GSE17721_LPS_VS_POLYIC_2H_BMDM_DN	183	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_POLYIC_2H_BMDM_DN	0.15387	0.83018	0.9395	0.89803	1	0.164	0.182	0.136	0.89779	0.073
GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP	171	http://www.broadinstitute.org/gsea/msigdb/cards/GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP	0.25922	0.82903	0.6125	0.89957	1	0.327	0.248	0.25	0.89959	0.073
GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP	150	http://www.broadinstitute.org/gsea/msigdb/cards/GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP	0.19687	0.82834	0.7834	0.90002	1	0.207	0.198	0.168	0.89992	0.073
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDM_UP	178	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDM_UP	0.17981	0.82805	0.8344	0.89968	1	0.32	0.305	0.225	0.90004	0.069
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDM_DN	168	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDM_DN	0.18578	0.8267	0.7962	0.90172	1	0.202	0.19	0.166	0.90232	0.072
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP	161	http://www.broadinstitute.org/gsea/msigdb/cards/GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP	0.17752	0.82549	0.8556	0.9035	1	0.155	0.176	0.13	0.90427	0.072
GSE11057_CD4_EFF_MEM_VS_PBMC_UP	163	http://www.broadinstitute.org/gsea/msigdb/cards/GSE11057_CD4_EFF_MEM_VS_PBMC_UP	0.19067	0.8254	0.8172	0.90272	1	0.27	0.252	0.204	0.90338	0.069
GSE3982_BCELL_VS_TH1_DN	163	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_BCELL_VS_TH1_DN	0.19914	0.82461	0.7699	0.90352	1	0.264	0.235	0.204	0.90439	0.072
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDM_UP	163	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDM_UP	0.17312	0.82442	0.8533	0.90294	1	0.264	0.269	0.195	0.90351	0.072
GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_DN	145	http://www.broadinstitute.org/gsea/msigdb/cards/GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_DN	0.18034	0.82379	0.8141	0.90335	1	0.0828	0.0637	0.0784	0.90337	0.072
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	150	http://www.broadinstitute.org/gsea/msigdb/cards/GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	0.18757	0.8232	0.833	0.90354	1	0.293	0.272	0.216	0.90424	0.07
GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_DN	150	http://www.broadinstitute.org/gsea/msigdb/cards/GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_DN	0.19755	0.823	0.7714	0.90297	1	0.3	0.262	0.224	0.90358	0.07
GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP	157	http://www.broadinstitute.org/gsea/msigdb/cards/GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP	0.25475	0.82138	0.6274	0.90546	1	0.363	0.284	0.263	0.90588	0.068
GSE29618_PDC_VS_MDC_DN	176	http://www.broadinstitute.org/gsea/msigdb/cards/GSE29618_PDC_VS_MDC_DN	0.21984	0.82097	0.6923	0.90534	1	0.33	0.265	0.245	0.90542	0.068
GSE2706_UNSTIM_VS_8H_LPS_DC_UP	172	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2706_UNSTIM_VS_8H_LPS_DC_UP	0.18315	0.82089	0.8687	0.9045	1	0.308	0.28	0.225	0.90456	0.067
GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP	185	http://www.broadinstitute.org/gsea/msigdb/cards/GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP	0.19285	0.82065	0.7933	0.90409	1	0.141	0.114	0.126	0.90421	0.066
GSE14308_TH1_VS_INDUCED_TREG_UP	167	http://www.broadinstitute.org/gsea/msigdb/cards/GSE14308_TH1_VS_INDUCED_TREG_UP	0.1763	0.82038	0.7962	0.90371	1	0.162	0.157	0.138	0.9039	0.066
GSE3982_BCELL_VS_NKCELL_UP	153	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_BCELL_VS_NKCELL_UP	0.17536	0.82023	0.8313	0.90302	1	0.268	0.267	0.199	0.90335	0.066
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN	180	http://www.broadinstitute.org/gsea/msigdb/cards/GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN	0.18544	0.81965	0.8169	0.90327	1	0.206	0.197	0.167	0.90368	0.066
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN	167	http://www.broadinstitute.org/gsea/msigdb/cards/GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN	0.16942	0.81933	0.9203	0.903	1	0.21	0.223	0.165	0.9037	0.063
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDM_DN	183	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDM_DN	0.16356	0.81891	0.8951	0.90284	1	0.273	0.301	0.194	0.90345	0.062
GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_DN	149	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_DN	0.18925	0.81889	0.8388	0.90191	1	0.289	0.264	0.215	0.90247	0.062
GSE17721_12H_VS_24H_CPG_BMDM_DN	182	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_12H_VS_24H_CPG_BMDM_DN	0.14739	0.8176	0.9524	0.90366	1	0.231	0.27	0.171	0.90368	0.062
GSE7852_LN_VS_FAT_TREG_UP	183	http://www.broadinstitute.org/gsea/msigdb/cards/GSE7852_LN_VS_FAT_TREG_UP	0.16331	0.81735	0.9124	0.90324	1	0.268	0.268	0.199	0.90284	0.062
GSE22886_NAIVE_TCELL_VS_NKCELL_UP	165	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_NAIVE_TCELL_VS_NKCELL_UP	0.17716	0.81545	0.8203	0.90615	1	0.206	0.24	0.159	0.90579	0.062
GSE17721_12H_VS_24H_POLYIC_BMDM_DN	178	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_12H_VS_24H_POLYIC_BMDM_DN	0.15573	0.81406	0.8824	0.90798	1	0.281	0.294	0.201	0.90737	0.063
GSE3982_MAST_CELL_VS_BASOPHIL_UP	155	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_MAST_CELL_VS_BASOPHIL_UP	0.16235	0.81265	0.926	0.9099	1	0.303	0.304	0.214	0.90909	0.065
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_DN	177	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_DN	0.1929	0.81149	0.7295	0.91127	1	0.271	0.282	0.197	0.91066	0.065
GSE12366_GC_VS_NAIVE_BCELL_UP	167	http://www.broadinstitute.org/gsea/msigdb/cards/GSE12366_GC_VS_NAIVE_BCELL_UP	0.19902	0.81055	0.7201	0.91221	1	0.263	0.252	0.2	0.91112	0.066
GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP	165	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP	0.17226	0.81053	0.887	0.91126	1	0.291	0.288	0.21	0.91014	0.065
GSE2826_XID_VS_BTK_KO_BCELL_UP	154	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2826_XID_VS_BTK_KO_BCELL_UP	0.1769	0.81027	0.8882	0.91077	1	0.169	0.21	0.135	0.90966	0.064
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDM_UP	173	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDM_UP	0.17475	0.81018	0.8257	0.90998	1	0.104	0.104	0.0944	0.90869	0.06
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP	162	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP	0.20098	0.80995	0.766	0.90946	1	0.241	0.226	0.189	0.90778	0.06
GSE17721_LPS_VS_PAM3CSK4_4H_BMDM_UP	159	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_PAM3CSK4_4H_BMDM_UP	0.1622	0.80901	0.9338	0.91029	1	0.314	0.307	0.221	0.90935	0.06
GSE27786_LIN_NEG_VS_NKCELL_UP	158	http://www.broadinstitute.org/gsea/msigdb/cards/GSE27786_LIN_NEG_VS_NKCELL_UP	0.17344	0.80823	0.8789	0.9109	1	0.354	0.331	0.24	0.91004	0.061
GSE27786_NEUTROPHIL_VS_MONO_MAC_DN	167	http://www.broadinstitute.org/gsea/msigdb/cards/GSE27786_NEUTROPHIL_VS_MONO_MAC_DN	0.18103	0.80692	0.8466	0.91234	1	0.329	0.31	0.23	0.91189	0.061
GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP	158	http://www.broadinstitute.org/gsea/msigdb/cards/GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP	0.16019	0.80486	0.9055	0.91545	1	0.272	0.291	0.195	0.91563	0.062
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN	166	http://www.broadinstitute.org/gsea/msigdb/cards/GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN	0.20536	0.80292	0.7286	0.91831	1	0.241	0.24	0.186	0.91844	0.065
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	159	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	0.17731	0.80212	0.8094	0.91885	1	0.226	0.219	0.179	0.91892	0.065
GSE27786_LIN_NEG_VS_NEUTROPHIL_UP	168	http://www.broadinstitute.org/gsea/msigdb/cards/GSE27786_LIN_NEG_VS_NEUTROPHIL_UP	0.17284	0.80159	0.8786	0.91889	1	0.28	0.292	0.201	0.91925	0.065
GSE17721_CTRL_VS_CPG_12H_BMDM_UP	174	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_CTRL_VS_CPG_12H_BMDM_UP	0.16726	0.79908	0.9039	0.92261	1	0.27	0.276	0.198	0.92263	0.066
GSE17721_POLYIC_VS_CPG_16H_BMDM_DN	166	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_POLYIC_VS_CPG_16H_BMDM_DN	0.16101	0.7985	0.8958	0.92271	1	0.295	0.288	0.213	0.92287	0.065
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	165	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	0.16565	0.79495	0.9134	0.92812	1	0.261	0.26	0.195	0.92774	0.074
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN	173	http://www.broadinstitute.org/gsea/msigdb/cards/GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN	0.1758	0.79483	0.8462	0.92737	1	0.139	0.161	0.118	0.92675	0.071
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	182	http://www.broadinstitute.org/gsea/msigdb/cards/GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	0.15704	0.79363	0.8848	0.92846	1	0.264	0.294	0.189	0.92807	0.071
GSE17721_POLYIC_VS_CPG_0.5H_BMDM_DN	173	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_POLYIC_VS_CPG_0.5H_BMDM_DN	0.16768	0.79209	0.8557	0.93015	1	0.243	0.272	0.179	0.93038	0.074
GSE17721_0.5H_VS_8H_POLYIC_BMDM_UP	170	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_0.5H_VS_8H_POLYIC_BMDM_UP	0.15162	0.79149	0.9448	0.93022	1	0.294	0.29	0.212	0.93043	0.069
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_UP	140	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_UP	0.16899	0.79028	0.8959	0.9314	1	0.35	0.305	0.246	0.93079	0.072
GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN	166	http://www.broadinstitute.org/gsea/msigdb/cards/GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN	0.17853	0.78951	0.8946	0.93179	1	0.289	0.246	0.221	0.93172	0.073
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	147	http://www.broadinstitute.org/gsea/msigdb/cards/GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	0.2005	0.78655	0.7944	0.93583	1	0.293	0.25	0.222	0.93545	0.074
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN	172	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN	0.16427	0.78611	0.8546	0.93566	1	0.227	0.237	0.175	0.93562	0.072
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	182	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	0.18761	0.78368	0.7846	0.93882	1	0.121	0.133	0.106	0.93907	0.081
GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_DN	168	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_DN	0.15828	0.78217	0.9125	0.9403	1	0.196	0.212	0.157	0.94022	0.082
GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN	141	http://www.broadinstitute.org/gsea/msigdb/cards/GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN	0.1741	0.77906	0.9025	0.94428	1	0.0993	0.0845	0.0919	0.94463	0.089
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_UP	169	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_EOSINOPHIL_VS_NEUTROPHIL_UP	0.15697	0.77754	0.8975	0.94573	1	0.136	0.17	0.115	0.94601	0.09
GSE9650_EFFECTOR_VS_EXHAUSTED_CD8_TCELL_UP	175	http://www.broadinstitute.org/gsea/msigdb/cards/GSE9650_EFFECTOR_VS_EXHAUSTED_CD8_TCELL_UP	0.15999	0.77741	0.9367	0.94495	1	0.183	0.199	0.148	0.94506	0.089
